NaceCodeGroup,BelgianMunicipality,Zipcode,Country,EntityCount
59,Etterbeek,1040,BEL,123
62,Herk-de-Stad,3540,BEL,123
62,Ronse,9600,BEL,123
62,Tubize,1480,BEL,123
64,Mons,7000,BEL,123
70,Gerpinnes,6280,BEL,123
71,Chaumont-Gistoux,1325,BEL,123
71,Esneux,4130,BEL,123
73,Haacht,3150,BEL,123
73,Putte,2580,BEL,123
73,Wingene,8750,BEL,123
81,Kasterlee,2460,BEL,123
81,Lebbeke,9280,BEL,123
81,Middelkerke,8430,BEL,123
81,Rumst,2840,BEL,123
81,Stekene,9190,BEL,123
81,Veurne,8630,BEL,123
82,Libramont-Chevigny,6800,BEL,123
82,Merksplas,2330,BEL,123
82,Visé,4600,BEL,123
85,Anzegem,8570,BEL,123
85,Marche-en-Famenne,6900,BEL,123
85,Oupeye,4680,BEL,123
86,Beernem,8730,BEL,123
86,Grez-Doiceau,1390,BEL,123
86,Neupré,4121,BEL,123
90,Herentals,2200,BEL,123
90,Nazareth-De Pinte,9840,BEL,123
90,Rotselaar,3118,BEL,123
95,Eeklo,9900,BEL,123
95,Hoogstraten,2320,BEL,123
95,Sint-Katelijne-Waver,2860,BEL,123
96,Boom,2850,BEL,123
96,Boortmeerbeek,3190,BEL,123
96,Chapelle-lez-Herlaimont,7160,BEL,123
96,Couvin,5660,BEL,123
96,De Haan,8420,BEL,123
96,Moorslede,8890,BEL,123
16,Heist-op-den-Berg,2220,BEL,122
18,Aalst,9300,BEL,122
25,Oudsbergen,3670,BEL,122
32,Leuven,3001,BEL,122
33,Aalst,9300,BEL,122
33,Namur,5000,BEL,122
41,Wavre,1300,BEL,122
43,Oud-Heverlee,3052,BEL,122
46,Dison,4820,BEL,122
46,Herenthout,2270,BEL,122
46,Wortegem-Petegem,9790,BEL,122
56,Londerzeel,1840,BEL,122
56,Zele,9240,BEL,122
56,Zoersel,2980,BEL,122
62,Herzele,9550,BEL,122
64,Watermael-Boitsfort,1170,BEL,122
68,Wielsbeke,8710,BEL,122
69,Bilzen-Hoeselt,3740,BEL,122
69,Meise,1861,BEL,122
69,Saint-Josse-ten-Noode,1210,BEL,122
70,Ciney,5590,BEL,122
70,Ledegem,8880,BEL,122
71,Westerlo,2260,BEL,122
73,Bierbeek,3360,BEL,122
73,Erpe-Mere,9420,BEL,122
73,Wuustwezel,2990,BEL,122
73,Zottegem,9620,BEL,122
74,Eeklo,9900,BEL,122
74,Hamme (Vl.),9220,BEL,122
74,Kasterlee,2460,BEL,122
81,Buggenhout,9255,BEL,122
81,Dilsen-Stokkem,3650,BEL,122
81,Soumagne,4633,BEL,122
81,Tielt-Winge,3390,BEL,122
82,Begijnendijk,3130,BEL,122
85,Flémalle,4400,BEL,122
85,Visé,4600,BEL,122
86,Lebbeke,9280,BEL,122
90,Sint-Genesius-Rode,1640,BEL,122
93,Lochristi,9080,BEL,122
95,Wetteren,9230,BEL,122
96,Colfontaine,7340,BEL,122
96,Grobbendonk,2280,BEL,122
14,Maldegem,9990,BEL,121
15,Lievegem,9930,BEL,121
18,Charleroi,6000,BEL,121
33,Lokeren,9160,BEL,121
47,Brunehaut,7622,BEL,121
47,Vorselaar,2290,BEL,121
55,Hasselt,3500,BEL,121
55,Koksijde,8670,BEL,121
56,Putte,2580,BEL,121
62,Hoogstraten,2320,BEL,121
62,Kasterlee,2460,BEL,121
63,Jette,1090,BEL,121
64,Bonheiden,2820,BEL,121
64,Dilsen-Stokkem,3650,BEL,121
64,Lasne,1380,BEL,121
64,Nieuwpoort,8620,BEL,121
66,Roeselare,8800,BEL,121
68,Wervik,8940,BEL,121
70,Dentergem,8720,BEL,121
70,Hemiksem,2620,BEL,121
71,Bonheiden,2820,BEL,121
71,Bornem,2880,BEL,121
71,Sint-Pieters-Leeuw,1600,BEL,121
73,La Louvière,7110,BEL,121
74,Oud-Heverlee,3050,BEL,121
77,Wevelgem,8560,BEL,121
81,Bree,3960,BEL,121
81,Ronse,9600,BEL,121
82,Durbuy,6941,BEL,121
82,Péruwelz,7600,BEL,121
82,Zoutleeuw,3440,BEL,121
85,Bertem,3060,BEL,121
85,Jemeppe-sur-Sambre,5190,BEL,121
85,Laakdal,2431,BEL,121
85,Sint-Martens-Latem,9831,BEL,121
86,Eghezée,5310,BEL,121
90,Ieper,8900,BEL,121
93,Maldegem,9990,BEL,121
93,Saint-Gilles,1060,BEL,121
94,Anderlecht,1070,BEL,121
95,Dilsen-Stokkem,3650,BEL,121
95,Zele,9240,BEL,121
96,Veurne,8630,BEL,121
18,Uccle,1180,BEL,120
41,Herstal,4040,BEL,120
43,Ellezelles,7890,BEL,120
43,Silly,7830,BEL,120
43,Villers-le-Bouillet,4530,BEL,120
46,De Haan,8420,BEL,120
46,Durbuy,6940,BEL,120
46,Kluisbergen,9690,BEL,120
47,Hotton,6990,BEL,120
55,Liège,4000,BEL,120
59,Kortrijk,8500,BEL,120
62,Haacht,3150,BEL,120
62,Lebbeke,9280,BEL,120
62,Maldegem,9990,BEL,120
64,Overijse,3090,BEL,120
68,Beerse,2340,BEL,120
68,Hamme (Vl.),9220,BEL,120
68,Oupeye,4684,BEL,120
68,Wijnegem,2110,BEL,120
70,Assenede,9960,BEL,120
70,Flémalle,4400,BEL,120
70,Gistel,8470,BEL,120
70,Orp-Jauche,1350,BEL,120
71,Andenne,5300,BEL,120
71,Binche,7130,BEL,120
71,Kruisem,9770,BEL,120
71,Wetteren,9230,BEL,120
73,Menen,8930,BEL,120
77,Tessenderlo-Ham,3980,BEL,120
77,Verviers,4800,BEL,120
81,Waimes,4950,BEL,120
82,Halen,3545,BEL,120
85,Ans,4432,BEL,120
85,Dilsen-Stokkem,3650,BEL,120
85,Laarne,9270,BEL,120
85,Walcourt,5650,BEL,120
86,Erpe-Mere,9420,BEL,120
86,Esneux,4130,BEL,120
86,Evere,1140,BEL,120
86,Malmedy,4960,BEL,120
86,Oud-Heverlee,3050,BEL,120
94,Hasselt,3500,BEL,120
96,Berchem-Sainte-Agathe,1082,BEL,120
96,Boechout,2530,BEL,120
96,Comines-Warneton,7784,BEL,120
96,Frasnes-lez-Anvaing,7911,BEL,120
14,Lochristi,9080,BEL,119
16,Poperinge,8970,BEL,119
25,Diksmuide,8600,BEL,119
25,Ieper,8900,BEL,119
46,Philippeville,5600,BEL,119
47,Verlaine,4537,BEL,119
56,Diepenbeek,3590,BEL,119
56,Malle,2390,BEL,119
62,Ath,7822,BEL,119
62,Erpe-Mere,9420,BEL,119
62,Sint-Martens-Latem,9831,BEL,119
63,Hoogstraten,2321,BEL,119
63,Oostkamp,8020,BEL,119
64,Middelkerke,8430,BEL,119
68,Staden,8840,BEL,119
69,Vilvoorde,1800,BEL,119
71,Koksijde,8670,BEL,119
71,Tervuren,3080,BEL,119
71,Zemst,1804,BEL,119
73,Diepenbeek,3590,BEL,119
73,Hove,2540,BEL,119
73,Koekelberg,1081,BEL,119
74,Anzegem,8573,BEL,119
74,Jabbeke,8490,BEL,119
74,Zulte,9870,BEL,119
85,Huldenberg,3040,BEL,119
86,Aartselaar,2630,BEL,119
86,Hamme (Vl.),9220,BEL,119
90,Wevelgem,8560,BEL,119
93,Heusden-Zolder,3550,BEL,119
95,Forest,1190,BEL,119
96,Retie,2470,BEL,119
24,Unknown,,BEL,118
25,Izegem,8870,BEL,118
38,Antwerpen,2610,BEL,118
43,Mont-Saint-Guibert,1435,BEL,118
43,Sint-Martens-Latem,9830,BEL,118
46,Dinant,5500,BEL,118
46,Heuvelland,8953,BEL,118
46,Lede,9340,BEL,118
47,Chièvres,7950,BEL,118
47,Remicourt,4350,BEL,118
49,Halle,1500,BEL,118
49,Menen,8930,BEL,118
56,Balen,2490,BEL,118
56,Beernem,8730,BEL,118
56,Damme,8340,BEL,118
56,Edegem,2650,BEL,118
62,Herstal,4042,BEL,118
62,Jodoigne,1370,BEL,118
62,Mouscron,7711,BEL,118
68,Boortmeerbeek,3190,BEL,118
68,Bredene,8450,BEL,118
68,Hannut,4280,BEL,118
68,Moorslede,8890,BEL,118
70,Begijnendijk,3130,BEL,118
70,Schelle,2627,BEL,118
70,Wichelen,9260,BEL,118
71,Sprimont,4141,BEL,118
71,Wuustwezel,2990,BEL,118
73,Beerse,2340,BEL,118
73,Scherpenheuvel-Zichem,3271,BEL,118
73,Wommelgem,2160,BEL,118
74,Lummen,3560,BEL,118
74,Sint-Gillis-Waas,9170,BEL,118
74,Tubize,1480,BEL,118
74,Zele,9240,BEL,118
77,Bilzen-Hoeselt,3730,BEL,118
77,Mol,2400,BEL,118
81,Assenede,9960,BEL,118
81,Herselt,2230,BEL,118
81,Mettet,5640,BEL,118
81,Wanze,4520,BEL,118
82,Gesves,5340,BEL,118
82,Houthulst,8650,BEL,118
85,Peer,3990,BEL,118
85,Sint-Gillis-Waas,9170,BEL,118
85,Zandhoven,2240,BEL,118
86,Alken,3570,BEL,118
86,Boechout,2530,BEL,118
86,Oosterzele,9860,BEL,118
86,Ternat,1741,BEL,118
86,Wemmel,1780,BEL,118
86,Willebroek,2830,BEL,118
86,Wuustwezel,2990,BEL,118
86,Zulte,9870,BEL,118
93,Auderghem,1160,BEL,118
93,Kapellen,2950,BEL,118
95,Ichtegem,8480,BEL,118
95,Jette,1090,BEL,118
96,Denderleeuw,9470,BEL,118
96,Gerpinnes,6280,BEL,118
96,Leuze-en-Hainaut,7900,BEL,118
96,Wanze,4520,BEL,118
10,Hasselt,3500,BEL,117
11,Wingene,8750,BEL,117
14,Sint-Niklaas,9111,BEL,117
15,Middelkerke,8430,BEL,117
16,Lievegem,9931,BEL,117
21,Unknown,,BEL,117
41,Lochristi,9080,BEL,117
41,Waterloo,1410,BEL,117
43,Glabbeek,3381,BEL,117
43,Montigny-le-Tilleul,6110,BEL,117
46,Assenede,9968,BEL,117
47,Glabbeek,3380,BEL,117
49,Dendermonde,9200,BEL,117
49,Sint-Truiden,3800,BEL,117
49,Tongeren-Borgloon,3700,BEL,117
49,Waregem,8790,BEL,117
53,Jette,1090,BEL,117
55,Namur,5000,BEL,117
56,Aywaille,4920,BEL,117
56,Chaudfontaine,4052,BEL,117
56,Dilsen-Stokkem,3650,BEL,117
56,Machelen (Brab.),1830,BEL,117
58,Forest,1190,BEL,117
58,Mechelen,2800,BEL,117
63,Zoersel,2980,BEL,117
64,Beernem,8730,BEL,117
69,Ieper,8900,BEL,117
70,Zwalm,9630,BEL,117
71,Edegem,2650,BEL,117
71,Kasterlee,2460,BEL,117
73,Kruisem,9770,BEL,117
74,Oosterzele,9860,BEL,117
74,Saint-Josse-ten-Noode,1210,BEL,117
74,Torhout,8820,BEL,117
81,Berlare,9290,BEL,117
81,Chaumont-Gistoux,1325,BEL,117
81,Fleurus,6224,BEL,117
81,Riemst,3770,BEL,117
81,Wervik,8940,BEL,117
82,Kaprijke,9970,BEL,117
82,Schelle,2627,BEL,117
82,Spa,4900,BEL,117
85,Middelkerke,8430,BEL,117
85,Oud-Turnhout,2360,BEL,117
86,Braine-le-Comte,7090,BEL,117
90,Geraardsbergen,9500,BEL,117
90,Kapellen,2950,BEL,117
93,Pajottegem,1755,BEL,117
95,Herve,4651,BEL,117
95,Willebroek,2830,BEL,117
11,Tongeren-Borgloon,3700,BEL,116
15,Sint-Laureins,9988,BEL,116
15,Vaux-sur-Sûre,6640,BEL,116
16,Aalst,9308,BEL,116
16,Ieper,8906,BEL,116
25,Waregem,8790,BEL,116
41,Braine-l'Alleud,1420,BEL,116
41,Evere,1140,BEL,116
41,Lier,2500,BEL,116
41,Turnhout,2300,BEL,116
42,Hamme (Vl.),9220,BEL,116
43,La Bruyère,5081,BEL,116
46,Büllingen,4760,BEL,116
46,Leopoldsburg,3970,BEL,116
49,Grâce-Hollogne,4460,BEL,116
49,La Louvière,7100,BEL,116
56,Nazareth-De Pinte,9810,BEL,116
56,Waremme,4300,BEL,116
62,Beerse,2340,BEL,116
62,Braine-le-Comte,7090,BEL,116
64,Bornem,2880,BEL,116
66,Schilde,2970,BEL,116
68,Affligem,1790,BEL,116
68,Tubize,1480,BEL,116
69,Aalter,9880,BEL,116
69,Ninove,9400,BEL,116
71,Harelbeke,8530,BEL,116
73,Anzegem,8570,BEL,116
73,Poperinge,8970,BEL,116
74,Erpe-Mere,9420,BEL,116
81,Oosterzele,9860,BEL,116
82,Couvin,5660,BEL,116
82,Heuvelland,8953,BEL,116
82,Koekelare,8680,BEL,116
85,Diksmuide,8600,BEL,116
85,Landen,3400,BEL,116
85,Mettet,5640,BEL,116
85,Yvoir,5530,BEL,116
86,Jodoigne,1370,BEL,116
86,Thuin,6530,BEL,116
86,Veurne,8630,BEL,116
86,Wezembeek-Oppem,1970,BEL,116
90,Destelbergen,9070,BEL,116
93,Vilvoorde,1800,BEL,116
95,Erpe-Mere,9420,BEL,116
96,Fontaine-l'Evêque,6142,BEL,116
96,Roosdaal,1760,BEL,116
10,Aalst,9300,BEL,115
14,Bruxelles,1000,BEL,115
25,Deinze,9800,BEL,115
41,Zele,9240,BEL,115
46,Roosdaal,1760,BEL,115
46,Waimes,4950,BEL,115
47,Engis,4480,BEL,115
55,Middelkerke,8430,BEL,115
56,Lebbeke,9280,BEL,115
58,Saint-Gilles,1060,BEL,115
62,Boechout,2530,BEL,115
64,Boechout,2530,BEL,115
64,Ranst,2520,BEL,115
64,Wavre,1300,BEL,115
68,Fleurus,6220,BEL,115
68,Machelen (Brab.),1830,BEL,115
68,Oosterzele,9860,BEL,115
69,Edegem,2650,BEL,115
70,Awans,4342,BEL,115
71,Diepenbeek,3590,BEL,115
71,Zwevegem,8550,BEL,115
73,Lummen,3560,BEL,115
73,Oudsbergen,3660,BEL,115
77,Lommel,3920,BEL,115
81,Court-Saint-Etienne,1490,BEL,115
81,Diepenbeek,3590,BEL,115
81,Huy,4500,BEL,115
81,Wommelgem,2160,BEL,115
82,Chastre,1450,BEL,115
82,Hulshout,2235,BEL,115
82,Ittre,1460,BEL,115
82,Neupré,4122,BEL,115
82,Rebecq,1430,BEL,115
86,Diksmuide,8600,BEL,115
86,Londerzeel,1840,BEL,115
86,Saint-Ghislain,7330,BEL,115
86,Villers-la-Ville,1495,BEL,115
90,Asse,1731,BEL,115
90,Evere,1140,BEL,115
93,Evergem,9940,BEL,115
93,Schilde,2970,BEL,115
95,Scherpenheuvel-Zichem,3270,BEL,115
96,Saint-Josse-ten-Noode,1210,BEL,115
96,Staden,8840,BEL,115
10,Kortrijk,8500,BEL,114
14,Hasselt,3500,BEL,114
41,Puurs-Sint-Amands,2870,BEL,114
41,Tienen,3300,BEL,114
43,Virton,6760,BEL,114
46,Chimay,6464,BEL,114
46,Haacht,3150,BEL,114
46,Oudenburg,8460,BEL,114
46,Spa,4900,BEL,114
56,Lille,2275,BEL,114
58,Brugge,8000,BEL,114
62,Anzegem,8570,BEL,114
62,Maasmechelen,3630,BEL,114
62,Menen,8930,BEL,114
62,Wingene,8750,BEL,114
64,Herent,3020,BEL,114
68,Berchem-Sainte-Agathe,1082,BEL,114
69,Machelen (Brab.),1831,BEL,114
70,Ingelmunster,8770,BEL,114
71,Ranst,2520,BEL,114
71,Zoersel,2980,BEL,114
74,Chaumont-Gistoux,1325,BEL,114
74,Essen,2910,BEL,114
74,Poperinge,8970,BEL,114
74,Wuustwezel,2990,BEL,114
77,Dilbeek,1702,BEL,114
77,Maldegem,9990,BEL,114
77,Molenbeek-Saint-Jean,1080,BEL,114
77,Tongeren-Borgloon,3700,BEL,114
80,Antwerpen,2018,BEL,114
81,Malle,2390,BEL,114
82,Liedekerke,1770,BEL,114
82,Welkenraedt,4840,BEL,114
85,Beerse,2340,BEL,114
85,Gavere,9890,BEL,114
90,Izegem,8870,BEL,114
90,Lommel,3920,BEL,114
92,Antwerpen,2000,BEL,114
93,Lievegem,9950,BEL,114
93,Oudsbergen,3660,BEL,114
93,Zedelgem,8210,BEL,114
95,Grâce-Hollogne,4460,BEL,114
14,Bocholt,3950,BEL,113
25,Aalst,9320,BEL,113
25,Evergem,9940,BEL,113
25,Kortrijk,8500,BEL,113
41,Ans,4430,BEL,113
43,Aiseau-Presles,6250,BEL,113
43,Clavier,4560,BEL,113
43,Ohey,5353,BEL,113
46,Denderleeuw,9473,BEL,113
46,Thimister-Clermont,4890,BEL,113
47,Antoing,7640,BEL,113
47,Paliseul,6850,BEL,113
49,Aalter,9880,BEL,113
49,Ieper,8900,BEL,113
56,Fléron,4621,BEL,113
56,Wijnegem,2110,BEL,113
62,Enghien,7850,BEL,113
64,Evergem,9940,BEL,113
68,Berlaar,2590,BEL,113
68,Courcelles,6180,BEL,113
68,Mont-Saint-Guibert,1435,BEL,113
69,Zoersel,2980,BEL,113
70,Sankt Vith,4780,BEL,113
70,Villers-le-Bouillet,4530,BEL,113
71,Herstal,4040,BEL,113
74,Herve,4650,BEL,113
74,Putte,2580,BEL,113
77,Brasschaat,2930,BEL,113
81,Gavere,9890,BEL,113
81,Koksijde,8670,BEL,113
81,Seneffe,7181,BEL,113
81,Tremelo,3120,BEL,113
82,Beloeil,7970,BEL,113
82,Meerhout,2450,BEL,113
85,La Hulpe,1310,BEL,113
85,Wanze,4520,BEL,113
86,Dilsen-Stokkem,3650,BEL,113
88,Anderlecht,1070,BEL,113
93,Rixensart,1330,BEL,113
95,Nazareth-De Pinte,9810,BEL,113
96,Dinant,5500,BEL,113
96,Enghien,7850,BEL,113
96,Wichelen,9260,BEL,113
14,Kasterlee,2460,BEL,112
14,Roeselare,8800,BEL,112
20,Antwerpen,2660,BEL,112
33,Anderlecht,1070,BEL,112
41,Wuustwezel,2990,BEL,112
43,Braives,4260,BEL,112
43,Brunehaut,7620,BEL,112
43,Paliseul,6852,BEL,112
46,Assesse,5330,BEL,112
46,Bredene,8450,BEL,112
46,Halen,3545,BEL,112
46,Neupré,4120,BEL,112
46,Wichelen,9260,BEL,112
53,Aalst,9308,BEL,112
56,Bredene,8450,BEL,112
56,Bree,3960,BEL,112
56,Rochefort,5580,BEL,112
56,Tubize,1480,BEL,112
62,Ans,4432,BEL,112
62,Oudsbergen,3670,BEL,112
64,Wommelgem,2160,BEL,112
68,Braine-le-Château,1440,BEL,112
70,Courcelles,6182,BEL,112
70,Merksplas,2330,BEL,112
71,Sint-Katelijne-Waver,2860,BEL,112
73,Kampenhout,1910,BEL,112
74,Herzele,9550,BEL,112
79,Hasselt,3500,BEL,112
81,Assesse,5330,BEL,112
81,Bocholt,3950,BEL,112
81,Braine-le-Château,1440,BEL,112
81,Rotselaar,3110,BEL,112
82,Lint,2547,BEL,112
85,Beauvechain,1320,BEL,112
85,Berchem-Sainte-Agathe,1082,BEL,112
90,Nijlen,2560,BEL,112
93,Asse,1730,BEL,112
93,Schoten,2900,BEL,112
93,Zaventem,1930,BEL,112
95,Kruisem,9770,BEL,112
95,Poperinge,8970,BEL,112
96,Amay,4540,BEL,112
96,Chaumont-Gistoux,1325,BEL,112
96,Dessel,2480,BEL,112
96,Zoutleeuw,3440,BEL,112
10,Leuven,3012,BEL,111
11,Deinze,9800,BEL,111
14,Oudsbergen,3670,BEL,111
41,Herentals,2200,BEL,111
41,Woluwe-Saint-Lambert,1200,BEL,111
43,Raeren,4731,BEL,111
43,Spa,4900,BEL,111
46,Hoeilaart,1560,BEL,111
46,Lontzen,4711,BEL,111
47,Celles (lez-Tournai),7760,BEL,111
47,Etalle,6741,BEL,111
52,Genk,3600,BEL,111
56,Boussu,7301,BEL,111
56,Heuvelland,8953,BEL,111
63,Scherpenheuvel-Zichem,3270,BEL,111
63,Temse,9140,BEL,111
64,Mortsel,2640,BEL,111
68,Kampenhout,1910,BEL,111
69,Koksijde,8670,BEL,111
70,Hulshout,2235,BEL,111
70,Kortemark,8610,BEL,111
73,Balen,2490,BEL,111
73,Ronse,9600,BEL,111
77,Aarschot,3200,BEL,111
77,Menen,8930,BEL,111
77,Oostkamp,8020,BEL,111
81,Houthulst,8650,BEL,111
81,Saint-Ghislain,7334,BEL,111
82,Hoegaarden,3320,BEL,111
85,Buggenhout,9255,BEL,111
85,Fernelmont,5380,BEL,111
85,Kraainem,1950,BEL,111
86,Flémalle,4400,BEL,111
93,Maaseik,3680,BEL,111
93,Mouscron,7700,BEL,111
93,Overijse,3090,BEL,111
93,Zwevegem,8550,BEL,111
95,Hamme (Vl.),9220,BEL,111
95,Westerlo,2260,BEL,111
14,Heist-op-den-Berg,2223,BEL,110
14,Ieper,8908,BEL,110
25,Brecht,2960,BEL,110
41,Wevelgem,8560,BEL,110
42,Beringen,3582,BEL,110
42,Ixelles,1050,BEL,110
43,Boussu,7300,BEL,110
46,Dessel,2480,BEL,110
46,Drogenbos,1620,BEL,110
46,Jalhay,4845,BEL,110
46,Lennik,1750,BEL,110
49,Herstal,4040,BEL,110
49,Mouscron,7700,BEL,110
55,Ieper,8900,BEL,110
56,Brakel,9660,BEL,110
62,Buggenhout,9255,BEL,110
62,Sint-Gillis-Waas,9170,BEL,110
63,Mouscron,7700,BEL,110
63,Pelt,3900,BEL,110
68,Rotselaar,3118,BEL,110
70,Frasnes-lez-Anvaing,7910,BEL,110
70,Saint-Ghislain,7334,BEL,110
71,Wingene,8750,BEL,110
73,Hamme (Vl.),9220,BEL,110
73,Sprimont,4140,BEL,110
74,Grobbendonk,2288,BEL,110
74,Lebbeke,9280,BEL,110
75,Antwerpen,2000,BEL,110
77,Kontich,2550,BEL,110
77,Oudenaarde,9700,BEL,110
77,Puurs-Sint-Amands,2870,BEL,110
81,Malmedy,4960,BEL,110
81,Walhain,1457,BEL,110
81,Zonnebeke,8980,BEL,110
82,Assesse,5330,BEL,110
82,Chapelle-lez-Herlaimont,7160,BEL,110
82,Leuze-en-Hainaut,7900,BEL,110
82,Sint-Laureins,9988,BEL,110
85,De Haan,8420,BEL,110
85,Waremme,4300,BEL,110
86,Libramont-Chevigny,6800,BEL,110
86,Oupeye,4680,BEL,110
88,Charleroi,6000,BEL,110
93,Kontich,2550,BEL,110
93,Pelt,3910,BEL,110
93,Westerlo,2260,BEL,110
94,Tournai,7540,BEL,110
96,Fosses-la-Ville,5070,BEL,110
96,Herenthout,2270,BEL,110
96,Rijkevorsel,2310,BEL,110
96,Wijnegem,2110,BEL,110
10,Oostende,8400,BEL,109
14,Ixelles,1050,BEL,109
15,Brugge,8000,BEL,109
16,Wuustwezel,2990,BEL,109
25,Tongeren-Borgloon,3700,BEL,109
41,Meise,1860,BEL,109
43,Lontzen,4710,BEL,109
43,Pepingen,1670,BEL,109
43,Schelle,2627,BEL,109
46,Florennes,5620,BEL,109
46,Landen,3400,BEL,109
47,Viroinval,5670,BEL,109
49,Ganshoren,1083,BEL,109
50,Brugge,8380,BEL,109
53,Forest,1190,BEL,109
56,Kruisem,9770,BEL,109
58,Hasselt,3500,BEL,109
62,Braine-le-Château,1440,BEL,109
62,Court-Saint-Etienne,1490,BEL,109
62,Zele,9240,BEL,109
63,Lubbeek,3211,BEL,109
63,Ranst,2520,BEL,109
68,Boechout,2530,BEL,109
68,Ingelmunster,8770,BEL,109
69,Wemmel,1780,BEL,109
70,Liedekerke,1770,BEL,109
70,Thimister-Clermont,4890,BEL,109
70,Thuin,6534,BEL,109
71,Menen,8930,BEL,109
71,Zonhoven,3520,BEL,109
73,Eghezée,5310,BEL,109
73,Kasterlee,2460,BEL,109
74,Hannut,4280,BEL,109
74,Soignies,7062,BEL,109
81,Ans,4430,BEL,109
81,Destelbergen,9070,BEL,109
81,Duffel,2570,BEL,109
81,Koekelare,8680,BEL,109
81,Lessines,7860,BEL,109
82,Florennes,5620,BEL,109
85,Blégny,4670,BEL,109
85,Grobbendonk,2280,BEL,109
85,Koekelberg,1081,BEL,109
85,Stabroek,2940,BEL,109
86,Tubize,1480,BEL,109
90,Tessenderlo-Ham,3980,BEL,109
93,Genappe,1471,BEL,109
93,Tessenderlo-Ham,3980,BEL,109
95,Courcelles,6180,BEL,109
10,Uccle,1180,BEL,108
15,Libramont-Chevigny,6800,BEL,108
15,Riemst,3770,BEL,108
16,Brecht,2960,BEL,108
41,Oudenaarde,9700,BEL,108
43,Büllingen,4760,BEL,108
43,Ecaussinnes,7190,BEL,108
43,Estinnes,7120,BEL,108
43,Vleteren,8640,BEL,108
46,Sint-Laureins,9988,BEL,108
47,Pecq,7740,BEL,108
49,Woluwe-Saint-Lambert,1200,BEL,108
53,Saint-Gilles,1060,BEL,108
56,Riemst,3770,BEL,108
63,Rixensart,1330,BEL,108
66,Beveren-Kruibeke-Zwijndrecht,9130,BEL,108
66,Knokke-Heist,8301,BEL,108
68,Lede,9340,BEL,108
70,Welkenraedt,4840,BEL,108
71,Pajottegem,1755,BEL,108
73,Lennik,1750,BEL,108
73,Middelkerke,8434,BEL,108
73,Zele,9240,BEL,108
74,Enghien,7850,BEL,108
74,Pont-à-Celles,6230,BEL,108
77,Lievegem,9950,BEL,108
77,Lochristi,9080,BEL,108
81,Aartselaar,2630,BEL,108
81,Rochefort,5580,BEL,108
81,Watermael-Boitsfort,1170,BEL,108
81,Wichelen,9260,BEL,108
82,Fléron,4624,BEL,108
82,Niel,2845,BEL,108
82,Philippeville,5600,BEL,108
85,Dinant,5500,BEL,108
85,Haaltert,9450,BEL,108
86,Jemeppe-sur-Sambre,5190,BEL,108
86,Walcourt,5650,BEL,108
95,Anzegem,8570,BEL,108
95,Fleurus,6220,BEL,108
95,Putte,2580,BEL,108
96,Houthulst,8650,BEL,108
96,Lichtervelde,8810,BEL,108
96,Theux,4910,BEL,108
96,Wellen,3830,BEL,108
96,Wielsbeke,8710,BEL,108
15,Pittem,8740,BEL,107
15,Roeselare,8800,BEL,107
16,Assenede,9968,BEL,107
16,Pelt,3910,BEL,107
18,Namur,5004,BEL,107
25,Lochristi,9080,BEL,107
42,Genk,3600,BEL,107
43,Limbourg,4834,BEL,107
46,Court-Saint-Etienne,1490,BEL,107
46,Koekelare,8680,BEL,107
47,Comblain-au-Pont,4170,BEL,107
47,Sivry-Rance,6470,BEL,107
49,Lier,2500,BEL,107
49,Lochristi,9080,BEL,107
56,Lasne,1380,BEL,107
56,Wemmel,1780,BEL,107
63,Kortenberg,3078,BEL,107
63,Tremelo,3120,BEL,107
64,Vilvoorde,1800,BEL,107
66,Aalst,9300,BEL,107
68,Ham-sur-Heure-Nalinnes,6120,BEL,107
69,Beersel,1653,BEL,107
73,Braine-le-Château,1440,BEL,107
73,Kuurne,8520,BEL,107
74,Duffel,2570,BEL,107
74,Jodoigne,1370,BEL,107
74,Tremelo,3128,BEL,107
81,Laarne,9270,BEL,107
81,Ravels,2380,BEL,107
82,Heers,3870,BEL,107
82,Lendelede,8860,BEL,107
82,Manage,7170,BEL,107
85,Gesves,5340,BEL,107
86,Blankenberge,8370,BEL,107
86,Court-Saint-Etienne,1490,BEL,107
90,Mouscron,7700,BEL,107
93,Ninove,9400,BEL,107
95,Aartselaar,2630,BEL,107
95,Etterbeek,1040,BEL,107
95,Rotselaar,3110,BEL,107
15,Kruisem,9770,BEL,106
16,Charleroi,6000,BEL,106
27,Unknown,,BEL,106
33,Beringen,3580,BEL,106
43,Celles (lez-Tournai),7760,BEL,106
46,Raeren,4730,BEL,106
47,Lobbes,6540,BEL,106
49,Wingene,8750,BEL,106
55,De Haan,8420,BEL,106
56,Anzegem,8570,BEL,106
56,Bonheiden,2820,BEL,106
56,Boom,2850,BEL,106
56,Gavere,9890,BEL,106
56,Grâce-Hollogne,4460,BEL,106
62,Huldenberg,3040,BEL,106
62,Landen,3401,BEL,106
62,Villers-la-Ville,1495,BEL,106
62,Wuustwezel,2990,BEL,106
63,Halle,1500,BEL,106
63,Meise,1860,BEL,106
64,Lille,2275,BEL,106
64,Sint-Katelijne-Waver,2860,BEL,106
66,Mons,7000,BEL,106
68,Lebbeke,9280,BEL,106
68,Stabroek,2940,BEL,106
